onset	duration	trial_type	value	sample	stim_file
1072.3935546875		blank_white_screen	705	2196262	
1086.3603515625		blank_white_screen	705	2224866	
1086.84375		animal_visual_imagery_task	602	2225856	animals/snake_PNG4053.png
1089.84326171875		blank_white_screen	705	2231999	
1151.12646484375		blank_white_screen	705	2357507	
1151.32177734375		tool_visual_imagery_task	602	2357907	
1154.32666015625		blank_white_screen	705	2364061	
1168.443359375		blank_white_screen	705	2392972	
1168.63623046875		tool_visual_imagery_task	602	2393367	
1171.64306640625		blank_white_screen	705	2399525	
1185.94287109375		blank_white_screen	705	2428811	
1186.1435546875		tool_visual_imagery_task	602	2429222	
1189.15966796875		blank_white_screen	705	2435399	
1203.576171875		blank_white_screen	705	2464924	
1203.77099609375		animal_visual_imagery_task	602	2465323	
1206.7763671875		blank_white_screen	705	2471478	
1221.8427734375		blank_white_screen	705	2502334	
1222.0263671875		tool_visual_imagery_task	602	2502710	
1225.04296875		blank_white_screen	705	2508888	
1239.70947265625		blank_white_screen	705	2538925	
1239.9072265625		tool_visual_imagery_task	602	2539330	
1242.9091796875		blank_white_screen	705	2545478	
1257.79248046875		blank_white_screen	705	2575959	
1257.99169921875		animal_visual_imagery_task	602	2576367	
1260.99267578125		blank_white_screen	705	2582513	
1275.17578125		blank_white_screen	705	2611560	
1275.37353515625		tool_visual_imagery_task	602	2611965	
1278.3759765625		blank_white_screen	705	2618114	
1292.5087890625		blank_white_screen	705	2647058	
1292.70361328125		animal_visual_imagery_task	602	2647457	
1295.70947265625		blank_white_screen	705	2653613	
1309.84228515625		blank_white_screen	705	2682557	
1310.0390625		tool_visual_imagery_task	602	2682960	
1313.0419921875		blank_white_screen	705	2689110	
1327.6923828125		blank_white_screen	705	2719114	
1327.8857421875		animal_visual_imagery_task	602	2719510	
1330.89208984375		blank_white_screen	705	2725667	
1345.37548828125		blank_white_screen	705	2755329	
1345.5634765625		tool_visual_imagery_task	602	2755714	
1348.5751953125		blank_white_screen	705	2761882	
1397.25830078125		blank_white_screen	705	2861585	
1397.75634765625		animal_visual_imagery_task	602	2862605	animals/cat_PNG50520.png
1400.75830078125		blank_white_screen	705	2868753	
1414.841796875		blank_white_screen	705	2897596	
1415.3369140625		tool_visual_imagery_task	602	2898610	tools/microwave_PNG15726.png
1418.341796875		blank_white_screen	705	2904764	
1432.29150390625		blank_white_screen	705	2933333	
1432.77978515625		tool_visual_imagery_task	602	2934333	tools/scissors_PNG28.png
1435.79150390625		blank_white_screen	705	2940501	
1449.57470703125		blank_white_screen	705	2968729	
1450.06787109375		animal_visual_imagery_task	602	2969739	animals/lion_PNG562.png
1453.0751953125		blank_white_screen	705	2975898	
1467.32470703125		blank_white_screen	705	3005081	
1467.81982421875		tool_visual_imagery_task	602	3006095	tools/toothbrash_PNG10557.png
1470.82470703125		blank_white_screen	705	3012249	
1484.7744140625		blank_white_screen	705	3040818	
1485.26220703125		animal_visual_imagery_task	602	3041817	animals/lion_PNG562.png
1488.2744140625		blank_white_screen	705	3047986	
1502.724609375		blank_white_screen	705	3077580	
1503.22314453125		tool_visual_imagery_task	602	3078601	tools/hand_saw_PNG9540.png
1506.224609375		blank_white_screen	705	3084748	
1520.09130859375		blank_white_screen	705	3113147	
1520.58740234375		animal_visual_imagery_task	602	3114163	animals/duck_PNG5028.png
1523.59130859375		blank_white_screen	705	3120315	
1538.0244140625		blank_white_screen	705	3149874	
1538.51171875		tool_visual_imagery_task	602	3150872	tools/microwave_PNG15726.png
1541.5244140625		blank_white_screen	705	3157042	
1555.95751953125		blank_white_screen	705	3186601	
1556.43994140625		tool_visual_imagery_task	602	3187589	tools/corkscrew_PNG43.png
1559.44091796875		blank_white_screen	705	3193735	
1573.95751953125		blank_white_screen	705	3223465	
1574.4443359375		animal_visual_imagery_task	602	3224462	animals/crab_PNG37.png
1577.45751953125		blank_white_screen	705	3230633	
1592.05712890625		blank_white_screen	705	3260533	
1592.5439453125		tool_visual_imagery_task	602	3261530	tools/shovel_PNG7598.png
1595.55712890625		blank_white_screen	705	3267701	
1652.99072265625		blank_white_screen	705	3385325	
1653.1826171875		tool_visual_imagery_task	602	3385718	tools/kettle_PNG8692.png
1656.1904296875		blank_white_screen	705	3391878	
1671.12353515625		blank_white_screen	705	3422461	
1671.30908203125		animal_visual_imagery_task	602	3422841	animals/crab_PNG37.png
1674.32373046875		blank_white_screen	705	3429015	
1689.2734375		blank_white_screen	705	3459632	
1689.4716796875		animal_visual_imagery_task	602	3460038	animals/crow_PNG3114.png
1692.4736328125		blank_white_screen	705	3466186	
1706.623046875		blank_white_screen	705	3495164	
1706.82080078125		animal_visual_imagery_task	602	3495569	animals/duck_PNG5028.png
1709.8232421875		blank_white_screen	705	3501718	
1724.87353515625		blank_white_screen	705	3532541	
1725.05859375		tool_visual_imagery_task	602	3532920	tools/keyboard_PNG5858.png
